Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA100,MA200,Avg7d,Avg30d,Volume_Increase,MA50_Trend_Up,MA100_Trend_Up,MA_Crossover,MA_Crossover_Shifted,MA_Crossover_Recent,MA200_Flat
2007-07-09,153.160004,153.360001,152.619995,153.100006,111.668823,72348100,151.40759972,147.42229960999998,143.54774976000002,108221185.71428572,143741213.33333334,False,True,True,True,True,False,0.00690657166943474
2007-07-10,152.289993,152.610001,150.770004,150.919998,110.078773,180362600,151.4353997,147.47539958,143.639799775,111457985.71428572,146976326.66666666,False,True,True,True,True,False,0.007294998873685767
2007-07-11,150.75,152.050003,150.520004,151.990005,110.859207,175607600,151.50939994,147.5372996,143.740399825,108015957.14285715,150095913.33333334,False,True,True,True,True,False,0.007274922956101306
2007-07-12,152.369995,154.75,152.339996,154.389999,112.609695,133882500,151.62379995999999,147.62389962999998,143.854999815,112376742.85714285,150258210.0,False,True,True,True,True,False,0.007525084043687101
2007-07-13,154.570007,155.460007,154.389999,154.850006,112.945244,111794300,151.73000022,147.71199976,143.96684986499997,120626157.14285715,150155796.66666666,False,True,True,True,True,False,0.007258916302431479
2007-07-16,154.990005,155.529999,154.580002,154.830002,112.930695,98378700,151.81960014,147.80049982,144.07309986500002,121926114.28571428,149842696.66666666,False,True,True,True,True,False,0.006874377596509839
2007-07-17,154.929993,155.479996,154.679993,154.75,112.872284,126201300,151.89620018,147.88929987,144.17814984,128367871.42857143,151449113.33333334,False,True,True,True,True,False,0.006551272946410835
2007-07-18,154.229996,154.800003,153.300003,154.470001,112.668106,237887400,151.96660026,147.98099985000002,144.282049835,152016342.85714287,155148096.66666666,False,True,True,True,True,False,0.006022239039481466
2007-07-19,155.199997,155.529999,154.75,155.070007,113.10569,145212700,152.0530004,148.07999994,144.38949986,146994928.57142857,154518626.66666666,False,True,True,True,True,False,0.0061722707825534
2007-07-20,154.889999,154.990005,152.830002,153.5,111.960571,245502500,152.09980031999999,148.21999994,144.49159985,156979914.2857143,154954890.0,False,True,True,True,True,False,0.00616701589442661
2007-07-23,154.179993,154.720001,153.300003,153.970001,112.303391,121183900,152.18760029999999,148.35040002000002,144.59464985,155165828.57142857,153131486.66666666,False,True,True,True,True,False,0.005938071491053043
2007-07-24,153.119995,154.279999,150.759995,151.300003,110.355904,256732400,152.19640034,148.4583001,144.676549875,175871271.42857143,158288713.33333334,False,True,True,True,True,False,0.00737548181485237
2007-07-25,152.020004,152.389999,150.25,151.610001,110.582047,265214500,152.21800038,148.58770013,144.758699915,199704957.14285713,159332596.66666666,False,True,True,True,True,False,0.008291367519096982
2007-07-26,150.190002,150.800003,146.389999,148.020004,107.963562,467592500,152.16700032,148.69440011,144.82374996,248475128.57142857,168478740.0,False,False,True,True,True,False,0.01151281185822434
2007-07-27,148.210007,148.869995,145.050003,145.110001,105.841011,422987600,152.03720022,148.74850015,144.873849985,274918014.28571427,177698443.33333334,True,False,True,True,True,False,0.01586719853146141
2007-07-30,145.929993,147.809998,145.289993,147.380005,107.496758,283017500,151.95880026,148.82670022,144.93439998999997,294604414.28571427,181998000.0,True,False,True,True,True,False,0.017789769812899606
2007-07-31,148.330002,149.460007,145.039993,145.720001,106.285942,316976700,151.82080038,148.87650018,144.98744999000002,304815014.28571427,189612640.0,True,False,True,True,True,False,0.02006572799513184
2007-08-01,145.179993,147.009995,143.949997,146.429993,106.803825,467670000,151.69860038000002,148.93300012,145.03819996000001,354313028.5714286,201506583.33333334,True,False,True,True,True,False,0.022021827261078535
2007-08-02,146.759995,147.759995,145.259995,147.600006,107.657234,294758400,151.60220053999998,148.99910013000002,145.09304996499998,359745314.28571427,205427873.33333334,True,False,True,True,True,False,0.023203667209216832
2007-08-03,147.279999,147.580002,143.199997,143.800003,104.885536,359398200,151.42940056,149.05460016,145.12785,373200128.5714286,210565746.66666666,True,False,True,True,True,False,0.025678853672369183
2007-08-06,144.210007,146.830002,142.529999,146.210007,106.643402,324980000,151.33240074,149.12390024,145.176850015,352826914.28571427,214566256.66666666,True,False,True,True,True,False,0.026280138340739768
2007-08-07,145.940002,149.0,145.229996,147.770004,107.781219,232568700,151.25400078,149.20690027,145.23275005500003,325624214.28571427,214584733.33333334,True,False,True,True,True,False,0.026752008560018237
2007-08-08,148.410004,150.589996,147.339996,149.830002,109.28376,274930600,151.20580071999998,149.3199003,145.297850075,324468942.85714287,217134230.0,False,False,True,True,True,False,0.026464810288241512
2007-08-09,147.429993,148.949997,145.289993,145.389999,106.04528,357622100,151.04400077999998,149.37180032,145.34060009,330275428.5714286,221933700.0,False,False,True,True,True,False,0.026090831995376346
2007-08-10,144.389999,146.5,143.119995,144.710007,105.549339,411018400,150.87180078,149.40920038000002,145.37680012,322182342.85714287,230377480.0,False,False,True,True,True,False,0.0258399222260166
2007-08-13,146.5,146.889999,145.020004,145.229996,105.928566,181917200,150.69480066,149.42860041,145.413550075,306062171.4285714,229784660.0,False,False,True,True,True,False,0.02544909731525109
2007-08-14,145.699997,146.059998,142.720001,143.009995,104.309364,264134500,150.47300044,149.42690043000002,145.43685002,292453071.4285714,235143910.0,False,False,False,True,True,False,0.025584633377760183
2007-08-15,142.720001,144.460007,140.619995,141.039993,102.872459,323834000,150.2240002,149.40340036999999,145.44814999,292289357.14285713,244136763.33333334,False,False,False,True,True,False,0.026153599711447588
2007-08-16,139.789993,142.940002,137.0,142.100006,103.64563,546743700,150.02920039999998,149.39240046,145.4691,337171500.0,259385586.66666666,False,False,False,True,True,False,0.024711232568585696
2007-08-17,145.5,145.809998,141.389999,144.710007,105.549339,388218100,149.94140042,149.41090051999998,145.503600045,353355428.5714286,269622556.6666667,False,False,True,True,True,False,0.0222872441845771
2007-08-20,145.169998,145.470001,143.289993,144.639999,105.498207,187320400,149.81340054,149.43910044,145.537850075,329026614.28571427,273454966.6666667,False,False,True,True,True,False,0.018802788679674692
2007-08-21,144.600006,145.970001,144.139999,144.929993,105.70974,157066400,149.68600034,149.46870036,145.578200035,292747757.14285713,272678426.6666667,False,False,True,True,True,False,0.01696829896898895
2007-08-22,146.009995,146.800003,145.330002,146.649994,106.964249,173156700,149.62600034000002,149.5152003,145.62755001,291496257.14285713,272596730.0,False,False,True,True,True,False,0.014619664768538421
2007-08-23,147.339996,147.649994,145.610001,146.520004,106.869476,203915300,149.51860044,149.5588003,145.677450065,282893514.28571427,274931156.6666667,False,False,True,False,True,False,0.013811313841749207
2007-08-24,146.479996,148.330002,146.279999,148.330002,108.189644,128901900,149.42800046,149.6052003,145.728700065,255046071.42857143,275501410.0,False,False,True,False,False,False,0.013846158322836935
2007-08-27,147.850006,148.330002,146.729996,146.949997,107.183144,113024300,149.30560026,149.63620021,145.770400045,193086157.14285713,275989596.6666667,False,False,True,False,False,False,0.013196529643535427
2007-08-28,146.160004,146.25,143.460007,143.720001,104.827202,219790700,149.1222003,149.63100017,145.79445002999998,169025100.0,279109243.3333333,False,False,False,False,False,False,0.013485411506555266
2007-08-29,144.369995,146.740005,143.960007,146.539993,106.884071,207654200,148.98760008,149.65200008000002,145.83625003,171929928.57142857,278101470.0,False,False,True,False,False,False,0.013268895579652176
2007-08-30,145.449997,147.190002,145.309998,146.149994,106.599617,191817300,148.88779998,149.66740001,145.875799975,176894342.85714287,279654956.6666667,False,False,True,False,False,False,0.01279432463155547
2007-08-31,147.649994,148.5,146.830002,147.589996,107.649956,185477500,148.79999998,149.70309993,145.920849945,178654457.14285713,277654123.3333333,False,False,True,False,False,False,0.012816705264746793
2007-09-04,147.449997,149.979996,147.399994,149.080002,108.736717,120062000,148.77059996,149.74729991,145.96814998,166675414.2857143,277616726.6666667,False,False,True,False,False,False,0.012756931020295988
2007-09-05,148.199997,148.360001,147.0,147.789993,107.795815,166261800,148.72979978,149.77199977,146.006999925,172012542.85714287,274601040.0,False,False,True,False,False,False,0.012163770444872239
2007-09-06,147.949997,148.610001,147.119995,148.130005,108.043793,127878400,148.72660001999998,149.78629985,146.045749925,174134557.14285713,270023170.0,False,False,True,False,False,False,0.010463401357828778
2007-09-07,146.479996,146.889999,145.259995,146.070007,106.541252,235447600,148.64000028,149.77609996,146.07399997000002,176371257.14285713,262285006.66666666,False,False,False,False,False,False,0.010574582071689648
2007-09-10,146.520004,146.720001,144.330002,145.789993,106.337029,192305900,148.54820004,149.76129985,146.100449935,174178642.85714287,254595616.66666666,False,False,False,False,False,False,0.010819302614094658
2007-09-11,146.240005,147.699997,146.130005,147.490005,107.577003,162081900,148.48940028,149.76389994000002,146.134699965,169930728.57142857,250564430.0,False,False,True,False,False,False,0.010826839893904814
2007-09-12,147.289993,148.440002,146.979996,147.869995,107.854149,149554600,148.41100032,149.75639994,146.16944995,164798885.7142857,244983693.33333334,False,False,False,False,False,False,0.010411502042212301
2007-09-13,148.550003,149.449997,148.199997,148.910004,108.612732,154079000,148.34240048,149.7649,146.21224994,169658457.14285713,234530660.0,False,False,True,False,False,False,0.008603653247995592
2007-09-14,147.960007,149.089996,147.740005,148.899994,108.605423,121911000,148.27680049999998,149.77269999,146.26464992,163322628.57142857,228769080.0,False,False,True,False,False,False,0.00814584827712227
2007-09-17,148.309998,148.649994,147.630005,148.100006,108.021912,109870800,148.1792007,149.75890009,146.31004993,160750114.2857143,220451500.0,False,False,False,False,False,False,0.008138804877016282
2007-09-18,148.830002,152.5,148.130005,152.460007,111.202065,263759500,148.16640072,149.78700022,146.36999995999997,164794671.42857143,218410816.66666666,False,False,True,False,False,False,0.00910148509930885
2007-09-19,153.410004,154.389999,152.710007,153.360001,111.858475,193779900,148.21520078,149.82530024,146.43414997,165005242.85714287,217117856.66666666,False,True,True,False,False,False,0.010392722894804902
2007-09-20,153.339996,153.429993,152.110001,152.279999,111.070732,175186800,148.22100066000002,149.8652003,146.49444996,166877371.42857143,213793063.33333334,False,True,True,False,False,False,0.011025263456741822
2007-09-21,152.710007,153.119995,151.740005,151.970001,111.370445,141457500,148.1726007,149.89820033,146.54785,165720642.85714287,206587576.66666666,False,False,True,False,False,False,0.011161717604146578
2007-09-24,152.419998,152.820007,151.360001,151.690002,111.165245,139450200,148.10940062,149.91970042,146.59680004,163630814.2857143,197535303.33333334,False,False,True,False,False,False,0.011089499030664701
2007-09-25,150.809998,151.660004,150.470001,151.389999,110.94545,142289900,148.04060056,149.93010035,146.64485004,166542085.7142857,196214393.33333334,False,False,True,False,False,False,0.011128946600374393
2007-09-26,152.25,152.770004,151.389999,152.190002,111.53167,135547000,147.98940059999998,149.94280039,146.70000003,170210114.2857143,191928143.33333334,False,False,True,False,False,False,0.010383272928685794
2007-09-27,152.910004,153.100006,152.190002,153.089996,112.191238,102713300,147.9618005,149.96420038,146.75835002,147203514.2857143,184557453.33333334,False,False,True,False,False,False,0.010744733489922623
2007-09-28,152.850006,153.190002,151.979996,152.580002,111.817535,133372100,147.9120004,149.98250040000002,146.81210002,138573828.57142857,170778400.0,False,False,True,False,False,False,0.010757939229060244
2007-10-01,152.600006,154.75,152.5,154.300003,113.077995,148162300,147.92800046,150.01390039,146.87500003,134713185.7142857,162776540.0,False,True,True,False,False,False,0.011329079517912614
2007-10-02,154.610001,154.649994,153.809998,154.089996,112.924149,112978800,147.93040036,150.05900033,146.936100035,130644800.0,160298486.66666666,False,True,True,False,False,False,0.011716573727416954
2007-10-03,153.809998,154.410004,153.009995,153.779999,112.696899,119055900,147.98000028,150.08820031000002,146.989400055,127731328.57142857,159031470.0,False,True,True,False,False,False,0.011541053681057064
2007-10-04,154.110001,154.259995,153.589996,154.020004,112.87281,76864400,148.02820034,150.12310036,147.04780009499999,118384828.57142857,155821726.66666666,False,True,True,False,False,False,0.011447818143444864
2007-10-05,155.029999,156.100006,154.630005,155.850006,114.213913,134579700,148.18480037999998,150.17590035,147.11730014,118246642.85714285,153510540.0,False,True,True,False,False,False,0.011011129300355646
2007-10-08,155.389999,155.490005,154.770004,155.020004,113.605667,71280400,148.38300044,150.21010033000002,147.181300155,113756228.57142857,151589823.33333334,False,True,True,False,False,False,0.009492262790546796
2007-10-09,155.600006,156.5,155.029999,156.479996,114.675613,94054300,148.56500026,150.26190026,147.25300014,108139400.0,150957490.0,False,True,True,False,False,False,0.009066645443202504
2007-10-10,156.039993,156.440002,155.410004,156.220001,114.485031,101711100,148.77500026,150.29790032,147.32600017000001,101503514.28571428,147021503.33333334,False,True,True,False,False,False,0.008374973859854348
2007-10-11,156.929993,157.520004,154.539993,155.470001,113.935478,233529100,148.95580042,150.3272004,147.399600175,118724985.71428572,147884000.0,False,True,True,False,False,False,0.00829767465614443
2007-10-12,155.460007,156.350006,155.270004,156.330002,114.565689,124546700,149.13040034,150.36630044,147.473350175,119509385.71428572,145641646.66666666,False,True,True,False,False,False,0.008716877130209237
2007-10-15,156.270004,156.360001,153.940002,155.009995,113.598282,161151900,149.35460018,150.39200036999998,147.535850175,131550457.14285715,144830793.33333334,False,True,True,False,False,False,0.007971288520650655
2007-10-16,154.410004,154.520004,153.470001,153.779999,112.696899,166525700,149.50600002,150.41920038,147.593700135,136114171.42857143,146379583.33333334,False,True,True,False,False,False,0.00800363491520478
2007-10-17,154.979996,155.089996,152.470001,154.25,113.041306,216687300,149.63559994,150.44480036,147.65685016,156886585.7142857,148060433.33333334,False,True,True,False,False,False,0.007987244183242044
2007-10-18,153.449997,154.190002,153.080002,153.690002,112.630913,148367500,149.71279994,150.45930033000002,147.71845019499997,164645614.2857143,148743403.33333334,False,True,True,False,False,False,0.007985380749291978
2007-10-19,153.089996,156.479996,149.660004,149.669998,109.684875,297169900,149.79839992,150.42120035,147.758450195,192568300.0,150800813.33333334,False,True,False,False,False,False,0.009151309063133122
2007-10-22,148.860001,150.759995,148.660004,150.539993,110.322479,261989800,149.91499964,150.39340021,147.80845019499998,196634114.2857143,153123610.0,False,True,False,False,False,False,0.009084147496238742
2007-10-23,151.460007,151.949997,150.25,151.759995,111.21656,180085100,150.04559962,150.37020014,147.86130015999998,204568171.42857143,153723716.66666666,False,True,False,False,False,False,0.008794404508763178
2007-10-24,151.210007,151.740005,148.839996,151.479996,111.011398,326694200,150.21499964,150.34400004,147.913350105,228217071.42857143,159628370.0,False,True,False,False,False,False,0.008925980227431645
2007-10-25,151.649994,152.289993,149.880005,151.839996,111.275208,237374500,150.4309997,150.32749995,147.96485012,238338328.57142857,162404886.66666666,False,True,False,True,False,True,0.009148238857013758
2007-10-26,153.059998,153.619995,151.899994,153.619995,112.579681,176484000,150.66139948,150.34529994000002,148.022150075,232595000.0,164223986.66666666,False,True,True,True,True,False,0.009047841665403195
2007-10-29,153.929993,154.440002,153.550003,154.130005,112.9534,106841000,150.84979944,150.39559993,148.07660007500002,226662642.85714287,164122993.33333334,False,True,True,True,True,False,0.009126940896156868
2007-10-30,153.449997,153.75,152.869995,153.059998,112.169266,132981600,151.01819942,150.41579998,148.12710003,203207171.42857143,159763730.0,False,True,True,True,True,False,0.009369150944565722
2007-10-31,153.979996,155.270004,152.839996,154.649994,113.334503,220954400,151.21259944,150.44929989,148.18524998,197344971.42857143,160669546.66666666,False,True,True,True,True,False,0.0092610122227138
2007-11-01,153.289993,153.410004,150.589996,151.029999,110.68158,333040800,151.30019954,150.46309994,148.22770001,219195785.7142857,165931346.66666666,False,True,True,True,True,False,0.010041132932173737
2007-11-02,151.529999,152.0,149.210007,151.199997,110.806183,331228200,151.39379939999998,150.45619992,148.26959996000002,219843500.0,172257036.66666666,False,True,False,True,True,False,0.010411175493363295
2007-11-05,149.639999,151.160004,148.970001,150.050003,109.963402,226841000,151.42819942,150.42809993999998,148.30794995,218338714.2857143,175170063.33333334,False,True,False,True,True,False,0.01113773687406898
2007-11-06,150.860001,152.110001,149.899994,152.070007,111.443802,177800500,151.53059962,150.41809994000002,148.35429997,218526785.7142857,176353750.0,False,True,False,True,True,False,0.010731883698438267
2007-11-07,150.440002,151.130005,147.550003,147.910004,108.395126,306639700,151.61439968,150.36829999,148.374100005,247069457.14285713,182056840.0,False,True,False,True,True,False,0.012499963798198665
2007-11-08,147.990005,148.399994,145.070007,147.160004,107.845467,374509900,151.6267999,150.30719999000002,148.39860005,281573500.0,191116726.66666666,False,True,False,True,True,False,0.012932313602232199
2007-11-09,145.690002,147.539993,144.889999,145.139999,106.36515,277745100,151.6066,150.24719999,148.41365002,289686457.14285713,195929160.0,False,False,False,True,True,False,0.013873368374756488
2007-11-12,145.210007,146.610001,143.699997,143.699997,105.309853,243087800,151.52880002,150.1644,148.42189999000001,276836028.5714286,199093343.33333334,False,False,False,True,True,False,0.015849165424560975
2007-11-13,145.369995,148.309998,145.220001,148.080002,108.519699,191117400,151.50880002,150.13969999,148.448350035,256820200.0,201697963.33333334,False,False,False,True,True,False,0.0159911209105222
2007-11-14,149.220001,149.399994,146.779999,147.669998,108.219231,230558800,151.50640012,150.11809995,148.46795002500002,257351314.2857143,205414726.66666666,False,False,False,True,True,False,0.01602959432518851
2007-11-15,146.570007,147.490005,144.520004,145.539993,106.658264,263111100,151.45459988000002,150.09059994999998,148.472599985,269538542.85714287,211622950.0,False,False,False,True,True,False,0.01711589299709944
2007-11-16,146.309998,146.470001,144.570007,145.789993,106.841492,308770600,151.4489996,150.04449994,148.47749996,269842957.14285713,217429313.33333334,False,False,False,True,True,False,0.01860333711461448
2007-11-19,145.279999,145.360001,143.190002,143.759995,105.353798,267746000,151.40839964,149.97829984,148.47204990499998,254590971.42857143,223978166.66666666,False,False,False,True,True,False,0.02044080214646521
2007-11-20,144.020004,145.529999,142.110001,144.639999,105.998718,414767500,151.35139952,149.9203999,148.470799905,274165600.0,234668606.66666666,False,False,False,True,True,False,0.0212638523924316
2007-11-21,143.080002,143.910004,141.669998,141.679993,103.829491,259012400,151.22759948,149.81929989999998,148.453149835,276440542.85714287,239911983.33333334,False,False,False,True,True,False,0.023168166319583648
2007-11-23,143.070007,144.339996,142.699997,144.130005,105.624985,77688400,151.1319995,149.73719999000002,148.44869984,260236400.0,234717293.33333334,False,False,False,True,True,False,0.02342931748711311
2007-11-26,144.429993,144.880005,140.660004,140.949997,103.294533,214232000,150.97299956,149.62490003000002,148.433749815,257904000.0,237706803.33333334,False,False,False,True,True,False,0.023625091616223216
2007-11-27,141.740005,143.229996,140.949997,142.570007,104.481766,293897900,150.86239958,149.52080014,148.429349865,262302114.2857143,242131670.0,False,False,False,True,True,False,0.022836268204647008
2007-11-28,144.190002,147.470001,144.139999,147.130005,107.823494,258596900,150.75579954,149.46110013,148.44169986999998,255134442.85714287,245200710.0,False,False,False,True,True,False,0.021501104848143607
2007-11-29,146.619995,147.720001,146.100006,147.179993,107.860138,199409900,150.63219938,149.42370008,148.44954983,245372142.85714287,244624796.66666666,False,False,False,True,True,False,0.01908401135978168
2007-11-30,149.039993,149.869995,147.330002,148.660004,108.944801,222908000,150.55979948,149.39040007,148.463849835,217963642.85714287,247109480.0,False,False,False,True,True,False,0.017809901062329016
2007-12-03,148.190002,148.449997,147.289993,147.679993,108.226547,146430400,150.47399932,149.32330001,148.47359982,201880500.0,242084830.0,False,False,False,True,True,False,0.016341189783104296
2007-12-04,146.660004,147.539993,146.309998,146.360001,107.259186,136533900,150.3673993,149.23839995999998,148.47519986,210287000.0,237902966.66666666,False,False,False,True,True,False,0.015022201300382159
2007-12-05,147.929993,149.199997,147.830002,148.809998,109.054672,171130000,150.31579928,149.17819992,148.48934987,204129571.42857143,237604463.33333334,False,False,False,True,True,False,0.01219634410392193
2007-12-06,148.630005,151.210007,148.570007,150.940002,110.615639,154457400,150.29079928000002,149.14009994,148.514699905,184209500.0,231863236.66666666,False,False,False,True,True,False,0.01256636163381205
2007-12-07,151.419998,151.5,150.550003,150.910004,110.593658,148980100,150.24719944,149.10449997,148.54274991,168549957.14285713,228916756.66666666,False,False,False,True,True,False,0.012848025676961252
2007-12-10,151.279999,152.25,150.860001,152.080002,111.451073,123914300,150.23719944,149.07459992,148.57729993,157764871.42857143,227164433.33333334,False,False,False,True,True,False,0.014148573020611397
2007-12-11,152.139999,152.889999,147.830002,147.910004,108.395126,250346400,150.10939946,149.01869996000002,148.61934995,161684642.85714287,231947946.66666666,False,False,False,True,True,False,0.016048188528403163
2007-12-12,151.059998,151.770004,147.199997,149.369995,109.465057,322435600,150.01499944,148.97269989999998,148.66154996,186828242.85714287,238263080.0,False,False,False,True,True,False,0.0172461935442052
2007-12-13,148.320007,149.389999,147.300003,149.059998,109.237885,237551300,149.92059942,148.95029985000002,148.704299975,201259300.0,238816310.0,False,False,False,True,True,False,0.018601417993160597
2007-12-14,147.929993,149.100006,147.100006,147.169998,107.852829,159152900,149.7835993,148.90589982,148.74679997500002,199548285.7142857,233020046.66666666,False,False,False,True,True,False,0.019725288824806102
2007-12-17,146.610001,146.869995,144.860001,145.070007,106.313866,177269400,149.56799932,148.87639984999998,148.78539998,202807142.85714287,227888086.66666666,False,False,False,True,True,False,0.020362200023594686
2007-12-18,146.100006,146.479996,143.960007,145.880005,106.907455,245569300,149.38519933999999,148.88409989000002,148.81630002,216605600.0,228512363.33333334,False,False,True,True,True,False,0.020023128745790205
2007-12-19,145.940002,146.889999,144.940002,145.880005,106.907455,198917200,149.17319952,148.86909989,148.847900055,227320300.0,229216253.33333334,False,False,False,True,True,False,0.01977474286214634
2007-12-20,146.839996,146.860001,145.179993,146.800003,107.581665,214813800,148.98479956,148.87989991,148.878200045,222244214.2857143,226155390.0,False,False,True,True,True,False,0.0179372813442903
2007-12-21,147.369995,148.419998,147.089996,148.130005,109.132484,146084400,148.83799964,148.89690002999998,148.914950075,197051185.7142857,218541206.66666666,False,False,True,False,True,False,0.017179941481940315
2007-12-24,148.820007,149.479996,148.479996,149.229996,109.942879,45601400,148.69599952000002,148.91319993,148.95615003,169629771.42857143,210803083.33333334,False,False,True,False,False,False,0.015054559183380946
2007-12-26,148.649994,149.679993,148.5,149.550003,110.178642,67093100,148.58679968,148.97069993,149.012650045,156478371.42857143,204936593.33333334,False,False,True,False,False,False,0.01471159882382552
2007-12-27,149.020004,149.029999,147.320007,147.669998,108.79361,122981700,148.46459965999998,148.98529984,149.05460004,148722985.7142857,202665403.33333334,False,False,True,False,False,False,0.01441690381427307
2007-12-28,148.539993,148.610001,146.899994,147.300003,108.521034,116398100,148.32559971999999,148.98059983,149.09375005,130269957.14285715,198860046.66666666,False,False,False,False,False,False,0.013480651542329488
2007-12-31,147.100006,147.610001,146.059998,146.210007,107.717995,108126800,148.17599982,148.94439988,149.13215008999998,117299900.0,193693903.33333334,False,False,False,False,False,False,0.012858212435840304
2008-01-02,146.529999,146.990005,143.880005,144.929993,106.774956,204935600,148.08119972,148.93979982000002,149.15580007,115888728.57142857,190232736.66666666,False,False,False,False,False,False,0.011847719627376246
2008-01-03,144.910004,145.490005,144.070007,144.860001,106.723373,125133300,147.96759988,148.94129976,149.17525007,112895714.28571428,185478980.0,False,False,True,False,False,False,0.009757823711092822
2008-01-04,143.339996,143.440002,140.910004,141.309998,104.107986,232330900,147.75859994,148.90209978000001,149.165350095,139571357.14285713,179397760.0,False,False,False,False,False,False,0.013301313124746906
2008-01-07,141.809998,142.229996,140.100006,141.190002,104.019547,234991000,147.55280006,148.88389985,149.15540014,163556771.42857143,178597046.66666666,False,False,False,False,False,False,0.01645076653078667
2008-01-08,142.080002,142.899994,138.440002,138.910004,102.33979,326365700,147.29420022,148.86259996,149.133000165,192611628.57142857,186886290.0,False,False,False,False,False,False,0.020470716117799458
2008-01-09,139.089996,140.789993,137.699997,140.369995,103.415428,301824900,147.02920022,148.84529985,149.118850155,219101171.42857143,189806053.33333334,False,False,False,False,False,False,0.022623240166086394
2008-01-10,139.679993,142.800003,139.369995,141.289993,104.093224,335701200,146.77239998000002,148.81109971,149.111000115,251611800.0,191199496.66666666,False,False,False,False,False,False,0.02361496619038634
2008-01-11,140.779999,141.899994,139.0,140.149994,103.253349,267076600,146.5141999,148.76619966,149.10265005000002,260489085.7142857,191482153.33333334,False,False,False,False,False,False,0.024324644687313057
2008-01-14,141.160004,141.860001,140.399994,141.279999,104.085846,170365500,146.2468,148.72969972,149.09920004,266950828.57142857,190514006.66666666,False,False,False,False,False,False,0.02444928008160642
2008-01-15,139.789993,141.490005,137.899994,138.169998,101.794617,239940100,145.98959998,148.64489976,149.08005003,268037857.14285713,191081743.33333334,False,False,False,False,False,False,0.025300899324189153
2008-01-16,137.360001,139.119995,136.279999,136.979996,100.917938,378802600,145.70519996000002,148.54949968,149.05414999,288582371.4285714,198827483.33333334,False,False,False,False,False,False,0.02644246771246324
2008-01-17,137.809998,137.880005,132.929993,133.429993,98.302483,397892600,145.37279976,148.40049959,149.002849945,298800500.0,207539440.0,False,False,False,False,False,False,0.02976490753311613
2008-01-18,134.740005,135.020004,131.100006,132.059998,97.293182,348561500,144.97259957999998,148.2515996,148.94389990500002,305477157.14285713,213453823.33333334,False,False,False,False,False,False,0.032918427776708316
2008-01-22,127.209999,132.429993,126.0,130.720001,96.305931,435923700,144.62879952,148.1215996,148.87629988499998,319794657.14285713,222836033.33333334,False,False,False,False,False,False,0.03605633472200703
2008-01-23,127.089996,134.190002,126.839996,133.860001,98.619308,511913000,144.36279946000002,147.99479968,148.82339988,354771285.71428573,234933796.66666666,True,False,False,False,False,False,0.03679965720828078
2008-01-24,134.479996,135.460007,133.309998,134.990005,99.451797,259949300,144.15979958,147.88319979,148.7752999,367568971.4285714,239468296.66666666,True,False,False,False,False,False,0.03636799189894191
2008-01-25,136.509995,136.759995,132.600006,133.039993,98.015144,269603900,143.94659950000002,147.73769976,148.720399845,371806657.14285713,240110213.33333334,True,False,False,False,False,False,0.03427180804786286
2008-01-28,133.259995,135.520004,132.059998,135.240005,99.635986,217934600,143.68979955999998,147.59929979,148.67329985,348825514.28571427,236626846.66666666,False,False,False,False,False,False,0.03226225135251184
2008-01-29,136.100006,136.449997,134.880005,135.910004,100.129585,168968300,143.45459968,147.48049989999998,148.626249835,316122042.85714287,234340746.66666666,False,False,False,False,False,False,0.029734663633250117
2008-01-30,135.580002,138.539993,134.600006,134.910004,99.39286,334939200,143.2419999,147.34829989,148.56729987,314176000.0,240200290.0,False,False,False,False,False,False,0.026925260598183707
2008-01-31,133.399994,138.539993,133.199997,137.369995,101.205246,343680800,143.07359993999998,147.26129977,148.518699865,300998442.85714287,245747336.66666666,False,False,False,False,False,False,0.024317004479722557
2008-02-01,137.940002,139.610001,137.520004,139.580002,102.833382,206843600,142.99000008000002,147.19919986000002,148.480249855,257417100.0,244456480.0,False,False,False,False,False,False,0.021124551465209238
2008-02-04,139.210007,139.300003,137.639999,137.820007,101.536797,124694300,142.85360024000002,147.10249987999998,148.43319990999998,238094957.14285713,241982383.33333334,False,False,False,False,False,False,0.020446908027412086
2008-02-05,135.940002,136.25,133.669998,134.130005,98.81823,286882500,142.70260048,146.96509998,148.36074996000002,240563328.57142857,244384673.33333334,False,False,False,False,False,False,0.020928685679708
2008-02-06,134.580002,135.25,132.410004,133.050003,98.022545,250792900,142.48100044,146.80649997,148.285699985,245257371.42857143,247874956.66666666,False,False,False,False,False,False,0.021921502717077216
2008-02-07,131.800003,134.789993,131.729996,133.929993,98.670837,297368100,142.34060036,146.65679996,148.214749975,263600200.0,256267180.0,False,False,False,False,False,False,0.021752431757250702
2008-02-08,133.089996,134.220001,132.100006,133.070007,98.037277,221643500,142.15060036,146.50649997,148.13270003000002,247415100.0,261418860.0,False,False,False,False,False,False,0.02137025941826257
2008-02-11,133.100006,134.229996,132.039993,133.75,98.538231,188576300,141.88300026,146.31939989999998,148.05320006000002,225257314.2857143,263605346.66666666,False,False,False,False,False,False,0.020149287761955622
2008-02-12,134.910004,136.309998,133.979996,134.990005,99.451797,256654400,141.63920050000002,146.13569994,147.98050009,232373142.85714287,268280556.66666666,False,False,False,False,False,False,0.016983041676333976
