Date,Open,High,Low,Close,Adj Close,Volume
2014-06-26,12.473333,12.730000,12.436667,12.673333,10.858176,4429500
2014-06-27,12.666667,12.816667,12.623333,12.746667,10.921007,4350000
2014-06-30,12.706667,12.916667,12.616667,12.873333,11.029530,4751400
2014-07-01,12.933333,13.156667,12.843333,13.110000,11.232301,5803800
2014-07-02,13.076667,13.233333,13.006667,13.216667,11.323690,4583100
2014-07-03,13.226667,13.333333,13.160000,13.313333,11.406508,2837100
2014-07-07,13.273333,13.306667,13.156667,13.236667,11.340826,4365000
2014-07-08,13.206667,13.233333,12.940000,12.973333,11.115211,4028100
2014-07-09,12.986667,13.066667,12.956667,13.040000,11.172326,2487600
2014-07-10,12.906667,12.950000,12.770000,12.866667,11.023816,3477600
2014-07-11,12.846667,13.056667,12.803333,13.036667,11.169471,2290800
2014-07-14,13.206667,13.450000,13.176667,13.413333,11.492188,4157700
2014-07-15,13.423333,13.486667,13.316667,13.343333,11.432215,4865400
2014-07-16,13.316667,13.453333,13.316667,13.433333,11.509324,1720800
2014-07-17,13.386667,13.576667,13.380000,13.536667,11.597856,2744700
2014-07-18,13.580000,13.880000,13.503333,13.663333,11.706382,7377000
2014-07-21,13.636667,13.740000,13.533333,13.686667,11.726371,5380500
2014-07-22,13.700000,13.873333,13.686667,13.816667,11.837754,3870000
2014-07-23,13.806667,13.876667,13.713333,13.716667,11.752074,5691300
2014-07-24,13.780000,14.193333,13.780000,14.073333,12.057656,6345300
2014-07-25,14.060000,14.166667,14.000000,14.120000,12.097643,4311900
2014-07-28,14.120000,14.303333,14.063333,14.280000,12.234726,2989500
2014-07-29,14.233333,14.420000,14.233333,14.283333,12.237581,5245200
2014-07-30,14.350000,14.353333,14.203333,14.300000,12.251860,4250400
2014-07-31,14.193333,14.243333,14.020000,14.063333,12.049091,3663300
2014-08-01,14.066667,14.123333,13.846667,13.990000,11.986262,4467900
2014-08-04,13.990000,14.130000,13.886667,14.090000,12.071939,3490200
2014-08-05,14.003333,14.103333,13.890000,13.893333,11.903438,4210500
2014-08-06,13.886667,14.053333,13.870000,13.906667,11.914865,4453800
2014-08-07,13.960000,14.060000,13.673333,13.826667,11.846321,3647400
2014-08-08,13.886667,13.890000,13.726667,13.876667,11.889159,3066600
2014-08-11,13.933333,14.033333,13.923333,13.990000,11.986262,2257200
2014-08-12,13.936667,14.040000,13.786667,13.860000,11.874879,2406000
2014-08-13,13.636667,14.046667,13.636667,14.013333,12.006252,2575200
2014-08-14,14.036667,14.096667,14.000000,14.076667,12.060511,2048700
2014-08-15,14.106667,14.136667,13.903333,14.040000,12.029100,2059500
2014-08-18,14.106667,14.236667,14.070000,14.116667,12.094786,1367700
2014-08-19,14.103333,14.176667,14.096667,14.163333,12.134769,1803000
2014-08-20,14.146667,14.300000,14.103333,14.243333,12.203310,2493900
2014-08-21,14.216667,14.303333,14.163333,14.250000,12.209022,1732200
2014-08-22,14.216667,14.296667,14.190000,14.256667,12.214734,1840200
2014-08-25,14.330000,14.523333,14.253333,14.486667,12.411795,2594100
2014-08-26,14.503333,14.596667,14.443333,14.540000,12.457486,2210100
2014-08-27,14.543333,14.593333,14.443333,14.573333,12.486047,2575500
2014-08-28,14.490000,14.640000,14.426667,14.600000,12.508892,2414100
2014-08-29,14.630000,14.686667,14.486667,14.490000,12.414649,2468700
2014-09-02,14.600000,14.600000,14.413333,14.506667,12.428926,2673900
2014-09-03,14.573333,14.623333,14.400000,14.460000,12.388945,2526300
2014-09-04,14.503333,14.546667,14.296667,14.373333,12.314690,1784400
2014-09-05,14.373333,14.406667,14.276667,14.373333,12.314690,1981800
2014-09-08,14.340000,14.453333,14.333333,14.426667,12.360387,2039100
2014-09-09,14.386667,14.443333,14.290000,14.316667,12.266140,2332800
2014-09-10,14.306667,14.460000,14.256667,14.450000,12.423762,1868700
2014-09-11,14.350000,14.466667,14.270000,14.443333,12.418035,2167800
2014-09-12,14.446667,14.643333,14.446667,14.620000,12.569927,2751300
2014-09-15,14.590000,14.646667,14.490000,14.553333,12.512609,2228100
2014-09-16,14.520000,14.680000,14.520000,14.656667,12.601451,3026700
2014-09-17,14.680000,14.680000,14.586667,14.620000,12.569927,4527000
2014-09-18,14.673333,14.776667,14.513333,14.573333,12.529806,4349400
2014-09-19,14.610000,14.710000,14.583333,14.633333,12.581392,5137200
2014-09-22,14.593333,14.630000,14.383333,14.416667,12.395109,2136900
2014-09-23,14.420000,14.476667,14.186667,14.190000,12.200224,2225100
2014-09-24,14.186667,14.283333,14.143333,14.263333,12.263274,2793300
2014-09-25,14.260000,14.303333,13.976667,14.000000,12.036865,3294000
2014-09-26,13.943333,14.146667,13.943333,14.130000,12.148637,1940700
2014-09-29,14.000000,14.143333,13.980000,14.116667,12.137173,3338400
2014-09-30,14.143333,14.226667,14.116667,14.140000,12.157234,2094300
2014-10-01,14.143333,14.143333,13.946667,13.983333,12.022537,2301600
2014-10-02,14.120000,14.166667,13.880000,14.030000,12.062659,3371400
2014-10-03,14.103333,14.286667,14.100000,14.246667,12.248949,2648700
2014-10-06,14.260000,14.280000,14.050000,14.063333,12.091319,2739600
2014-10-07,13.950000,13.966667,13.740000,13.740000,11.813326,4242900
2014-10-08,13.763333,14.056667,13.753333,14.050000,12.079855,3121500
2014-10-09,14.010000,14.050000,13.830000,13.840000,11.899303,2926500
2014-10-10,13.870000,14.083333,13.773333,13.786667,11.853448,4040400
2014-10-13,13.743333,13.850000,13.306667,13.326667,11.457952,4582200
2014-10-14,13.386667,13.523333,13.246667,13.260000,11.400633,3986400
2014-10-15,13.063333,13.336667,12.810000,13.266667,11.406368,4762200
2014-10-16,13.153333,13.406667,13.033333,13.243333,11.386305,2817300
2014-10-17,13.363333,13.513333,13.243333,13.386667,11.509538,3537900
2014-10-20,13.403333,13.600000,13.330000,13.580000,11.675757,1977000
2014-10-21,13.620000,13.736667,13.560000,13.730000,11.804725,3217200
2014-10-22,13.730000,13.800000,13.636667,13.643333,11.730213,2404500
2014-10-23,13.776667,13.880000,13.670000,13.766667,11.836252,3428700
2014-10-24,13.483333,13.680000,13.313333,13.626667,11.715885,3883800
2014-10-27,13.530000,13.703333,13.506667,13.663333,11.747409,3381000
2014-10-28,13.753333,13.966667,13.650000,13.940000,11.985282,2462700
2014-10-29,14.000000,14.176667,13.923333,14.143333,12.160102,2839500
2014-10-30,14.130000,14.326667,14.103333,14.256667,12.257541,2709300
2014-10-31,14.333333,14.463333,14.306667,14.420000,12.397972,4115100
2014-11-03,14.370000,14.563333,14.333333,14.510000,12.475351,2526900
2014-11-04,14.516667,14.676667,14.473333,14.563333,12.521210,2749500
2014-11-05,14.680000,14.680000,14.490000,14.580000,12.535536,4150800
2014-11-06,14.616667,14.683333,14.570000,14.633333,12.581392,2879100
2014-11-07,14.713333,14.713333,14.560000,14.626667,12.575658,2387100
2014-11-10,14.573333,14.690000,14.526667,14.676667,12.618651,2182800
2014-11-11,14.670000,14.763333,14.606667,14.756667,12.687429,1295400
2014-11-12,14.696667,14.756667,14.646667,14.676667,12.618651,1597200
2014-11-13,14.710000,14.736667,14.520000,14.596667,12.549866,1790100
2014-11-14,14.566667,14.663333,14.523333,14.593333,12.547000,1468800
2014-11-17,14.573333,14.643333,14.496667,14.576667,12.532673,1726800
2014-11-18,14.603333,14.670000,14.570000,14.663333,12.607183,2861700
2014-11-19,14.636667,14.670000,14.430000,14.660000,12.604321,2534400
2014-11-20,14.563333,14.726667,14.526667,14.720000,12.655904,2085300
2014-11-21,14.853333,14.883333,14.460000,14.700000,12.638710,2873700
2014-11-24,14.760000,14.893333,14.700000,14.880000,12.793471,2363100
2014-11-25,14.876667,14.936667,14.813333,14.860000,12.776273,2056800
2014-11-26,14.856667,14.956667,14.836667,14.943333,12.847921,1473300
2014-11-28,14.940000,14.990000,14.870000,14.970000,12.870850,707400
2014-12-01,14.950000,14.980000,14.753333,14.756667,12.687429,3104100
2014-12-02,14.826667,15.036667,14.770000,15.023333,12.916705,1721400
2014-12-03,15.026667,15.190000,14.960000,15.180000,13.051403,1585200
2014-12-04,15.213333,15.333333,15.123333,15.313333,13.166039,1997100
2014-12-05,15.333333,15.500000,15.203333,15.226667,13.091524,2730000
2014-12-08,15.363333,15.666667,15.363333,15.420000,13.257751,3592500
2014-12-09,15.633333,15.636667,15.430000,15.470000,13.300736,5159700
2014-12-10,15.326667,15.463333,15.250000,15.263333,13.165605,3519000
2014-12-11,15.303333,15.693333,15.270000,15.656667,13.504878,4750800
2014-12-12,15.500000,16.076668,15.326667,15.370000,13.257611,4762800
2014-12-15,15.413333,15.610000,15.333333,15.486667,13.358245,3906600
2014-12-16,15.503333,15.573333,15.246667,15.246667,13.151226,4472100
2014-12-17,15.330000,15.563333,15.260000,15.510000,13.378367,2312400
2014-12-18,15.673333,15.953333,15.543333,15.953333,13.760770,2325600
2014-12-19,16.080000,16.306667,15.990000,16.230000,13.999413,6676800
2014-12-22,16.129999,16.459999,16.129999,16.430000,14.171927,2705100
2014-12-23,16.506666,16.570000,16.373333,16.379999,14.128797,2416800
2014-12-24,16.430000,16.483334,16.240000,16.246668,14.013793,1038600
2014-12-26,16.263332,16.406668,16.230000,16.233334,14.002291,1062900
2014-12-29,16.226667,16.353333,16.146667,16.283333,14.045417,1260600
2014-12-30,16.273333,16.280001,16.156668,16.209999,13.982164,1074000
2014-12-31,16.293333,16.293333,15.983333,15.986667,13.789523,1322700
2015-01-02,16.073334,16.136667,15.806667,15.953333,13.760770,1788300
2015-01-05,15.873333,15.970000,15.753333,15.870000,13.688891,2866800
2015-01-06,15.920000,15.993333,15.720000,15.860000,13.680264,3104100
2015-01-07,15.963333,16.093332,15.773333,16.086666,13.875778,2972400
2015-01-08,16.163334,16.443333,16.146667,16.336666,14.091422,3616800
2015-01-09,16.403334,16.463333,16.106667,16.166668,13.944789,2143500
2015-01-12,16.129999,16.163334,15.750000,15.783333,13.614136,4164600
2015-01-13,15.850000,16.013332,15.450000,15.570000,13.430120,5320200
2015-01-14,15.383333,15.543333,15.033333,15.220000,13.128225,4227000
2015-01-15,15.223333,15.400000,15.070000,15.253333,13.156975,3672300
2015-01-16,15.243333,15.463333,15.180000,15.430000,13.309364,6607200
2015-01-20,15.533333,15.590000,15.226667,15.316667,13.211604,3790800
2015-01-21,15.246667,15.393333,15.126667,15.233333,13.139726,2452800
2015-01-22,15.230000,15.546667,15.126667,15.513333,13.381242,3603300
2015-01-23,15.486667,15.593333,15.400000,15.520000,13.386994,2461800
2015-01-26,15.486667,15.573333,15.376667,15.523333,13.389870,2719500
2015-01-27,15.386667,15.513333,15.296667,15.360000,13.248985,2215500
2015-01-28,15.360000,15.440000,14.976667,15.013333,12.949962,3393300
2015-01-29,15.090000,15.290000,14.940000,15.056667,12.987340,4507800
2015-01-30,15.040000,15.330000,14.970000,15.200000,13.110970,4306500
2015-02-02,15.203333,15.616667,15.203333,15.603333,13.458873,4036500
2015-02-03,15.660000,15.756667,15.586667,15.683333,13.527882,3077400
2015-02-04,15.640000,15.956667,15.576667,15.866667,13.686018,3371700
2015-02-05,15.926667,16.303333,15.896667,16.100000,13.887281,2525400
2015-02-06,16.209999,16.413334,16.136667,16.413334,14.157551,3831900
2015-02-09,16.333332,16.376667,16.126667,16.163334,13.941913,2465400
2015-02-10,16.236668,16.350000,16.023333,16.183332,13.959160,2665200
2015-02-11,16.176666,16.456667,16.136667,16.393333,14.140301,2956800
2015-02-12,16.430000,16.666668,16.406668,16.583332,14.304188,2455800
2015-02-13,16.613333,16.660000,16.446667,16.493334,14.226556,2433600
2015-02-17,16.503332,16.643333,16.420000,16.639999,14.353065,2562900
2015-02-18,16.559999,16.733334,16.540001,16.636667,14.350191,2464800
2015-02-19,16.540001,16.796667,16.540001,16.766666,14.462327,2659500
2015-02-20,16.750000,16.986668,16.606667,16.980000,14.646337,2221800
2015-02-23,16.973333,16.980000,16.806667,16.930000,14.603208,2135700
2015-02-24,16.926666,17.073334,16.803333,16.883333,14.562961,2664600
2015-02-25,16.883333,16.986668,16.833332,16.930000,14.603208,1745100
2015-02-26,16.920000,17.000000,16.770000,16.879999,14.560079,2847300
2015-02-27,16.836666,16.856667,16.696667,16.719999,14.422065,2173800
2015-03-02,16.790001,16.976667,16.763332,16.973333,14.640589,2285400
2015-03-03,16.966667,17.043333,16.736668,16.866667,14.548581,1940100
2015-03-04,16.836666,17.033333,16.746668,17.006666,14.669339,2962500
2015-03-05,17.013332,17.013332,16.799999,16.926666,14.600333,1907400
2015-03-06,16.886667,17.033333,16.706667,16.730000,14.430694,2226000
2015-03-09,16.753332,16.950001,16.670000,16.900000,14.577330,1857300
2015-03-10,16.770000,16.796667,16.546667,16.546667,14.272567,2754600
2015-03-11,16.533333,16.596666,16.413334,16.446667,14.229302,3003600
2015-03-12,16.483334,16.676666,16.483334,16.663334,14.416757,2377500
2015-03-13,16.686666,16.776667,16.500000,16.750000,14.491738,2597700
2015-03-16,16.873333,17.059999,16.873333,16.936666,14.653236,1687500
2015-03-17,16.850000,17.000000,16.776667,16.980000,14.690728,1640100
2015-03-18,16.876667,16.906668,16.400000,16.506666,14.281210,5243100
2015-03-19,16.450001,16.870001,16.420000,16.803333,14.537879,3843000
2015-03-20,16.870001,16.950001,16.750000,16.813334,14.546535,4181400
2015-03-23,16.799999,16.873333,16.683332,16.776667,14.514812,2586300
2015-03-24,16.736668,16.806667,16.586666,16.723333,14.468665,2960100
2015-03-25,16.703333,16.746668,16.356667,16.386667,14.177392,6054300
2015-03-26,16.336666,16.563334,16.303333,16.516666,14.289864,2998500
2015-03-27,16.459999,16.590000,16.396667,16.566668,14.333121,2175900
2015-03-30,16.610001,16.936666,16.593332,16.900000,14.621512,1857300
2015-03-31,16.876667,17.003332,16.770000,16.980000,14.690728,3579300
2015-04-01,16.879999,16.976667,16.753332,16.820000,14.552299,2652300
2015-04-02,16.803333,16.856667,16.650000,16.703333,14.451361,2282100
2015-04-06,16.540001,16.876667,16.403334,16.860001,14.586909,2428500
2015-04-07,16.893333,16.959999,16.670000,16.670000,14.422525,1552500
2015-04-08,16.656668,16.799999,16.586666,16.639999,14.396567,2752200
2015-04-09,16.620001,16.719999,16.530001,16.713333,14.460016,1260000
2015-04-10,16.703333,16.863333,16.656668,16.860001,14.586909,2005200
2015-04-13,16.823334,16.889999,16.756666,16.773333,14.511928,2232300
2015-04-14,16.740000,16.763332,16.526667,16.570000,14.336004,3692700
2015-04-15,16.566668,16.643333,16.433332,16.503332,14.278325,3030600
2015-04-16,16.476667,16.629999,16.389999,16.600000,14.361961,2331600
2015-04-17,16.526667,16.573334,16.153334,16.226667,14.038962,4773900
2015-04-20,16.226667,16.313334,16.093332,16.113333,13.940906,4281000
2015-04-21,16.126667,16.323334,16.113333,16.240000,14.050496,5228400
2015-04-22,16.250000,16.410000,16.213333,16.280001,14.085108,6579000
2015-04-23,16.240000,16.693333,16.213333,16.586666,14.350425,4251000
2015-04-24,16.450001,16.613333,16.083332,16.190001,14.007240,6114000
2015-04-27,16.209999,16.253332,16.036667,16.086666,13.917835,4263300
2015-04-28,16.096666,16.480000,16.046667,16.440001,14.223533,2968500
2015-04-29,16.446667,16.583332,16.256666,16.320000,14.119713,3072600
2015-04-30,16.296667,16.416668,16.153334,16.209999,14.024544,1941900
2015-05-01,16.280001,16.389999,16.206667,16.350000,14.145669,1921500
2015-05-04,16.406668,16.570000,16.373333,16.540001,14.310054,2137500
2015-05-05,16.513332,16.643333,16.403334,16.476667,14.255256,3083400
2015-05-06,16.476667,16.663334,16.246668,16.323334,14.122597,3168900
2015-05-07,16.309999,16.639999,16.303333,16.629999,14.387918,2253300
2015-05-08,16.760000,16.930000,16.736668,16.850000,14.578255,2986200
2015-05-11,16.876667,17.053333,16.796667,16.936666,14.653236,2853300
2015-05-12,16.886667,16.956667,16.760000,16.833332,14.563835,2312700
2015-05-13,16.830000,16.976667,16.766666,16.916668,14.635934,1718400
2015-05-14,17.026667,17.160000,16.943333,17.150000,14.837809,1625700
2015-05-15,17.206667,17.256666,17.033333,17.063334,14.762830,2422800
2015-05-18,17.076668,17.280001,17.066668,17.260000,14.932980,1657500
2015-05-19,17.459999,17.473333,17.333332,17.423332,15.074294,2522700
2015-05-20,17.400000,17.410000,17.209999,17.276667,14.947396,2311800
2015-05-21,17.240000,17.469999,17.216667,17.423332,15.074294,2466300
2015-05-22,17.379999,17.646667,17.370001,17.540001,15.175228,2512500
2015-05-26,17.500000,17.523333,17.290001,17.309999,14.976237,2983800
2015-05-27,17.330000,17.416668,17.230000,17.353333,15.013724,2262300
2015-05-28,17.243334,17.483334,17.223333,17.446667,15.094479,1492500
2015-05-29,17.430000,17.476667,17.246668,17.250000,14.924329,3178800
2015-06-01,17.350000,17.386667,17.150000,17.163334,14.849344,3861300
2015-06-02,17.176666,17.206667,17.063334,17.200001,14.881069,2172300
2015-06-03,17.273333,17.446667,17.226667,17.316668,14.982009,2030700
2015-06-04,17.253332,17.313334,17.010000,17.110001,14.803205,2017200
2015-06-05,17.103333,17.203333,16.809999,16.843332,14.572486,4371300
2015-06-08,16.860001,16.860001,16.503332,16.676666,14.428295,4625700
2015-06-09,16.716667,16.786667,16.563334,16.713333,14.460016,2887800
2015-06-10,16.723333,16.986668,16.723333,16.920000,14.712174,3000900
2015-06-11,16.986668,17.093332,16.953333,17.030001,14.807823,1749000
2015-06-12,17.013332,17.053333,16.889999,16.913334,14.706377,1634400
2015-06-15,16.813334,16.853333,16.643333,16.780001,14.590444,1763700
2015-06-16,16.766666,16.900000,16.730000,16.863333,14.662902,1863300
2015-06-17,16.866667,17.120001,16.836666,17.016666,14.796228,2942100
2015-06-18,17.123333,17.196667,17.046667,17.093332,14.862884,2413500
2015-06-19,16.963333,17.056667,16.740000,16.796667,14.604938,3723900
2015-06-22,16.876667,17.000000,16.816668,16.873333,14.671597,1632600
2015-06-23,16.926666,16.953333,16.823334,16.846666,14.648415,1460400
2015-06-24,16.826668,16.876667,16.576668,16.580000,14.416542,2252400
2015-06-25,16.626667,16.780001,16.600000,16.653334,14.480307,2286000
2015-06-26,16.673332,16.723333,16.549999,16.566668,14.404945,2238600
2015-06-29,16.436666,16.503332,16.176666,16.183332,14.071630,2342700
2015-06-30,16.290001,16.403334,16.209999,16.270000,14.146992,2465700
2015-07-01,16.266666,16.360001,16.100000,16.236668,14.118007,3515700
2015-07-02,16.360001,16.400000,16.230000,16.376667,14.239738,3364800
2015-07-06,16.360001,16.400000,16.146667,16.253332,14.132500,3585600
2015-07-07,16.230000,16.296667,15.936667,16.280001,14.155688,3951600
2015-07-08,16.190001,16.206667,15.953333,15.953333,13.871643,5289900
2015-07-09,16.213333,16.616667,16.166668,16.406668,14.265824,4333200
2015-07-10,16.723333,16.879999,16.513332,16.826668,14.631019,3041100
2015-07-13,16.990000,17.059999,16.889999,16.893333,14.688988,2334300
2015-07-14,16.889999,17.096666,16.840000,17.053333,14.828110,1589100
2015-07-15,17.020000,17.133333,16.936666,17.076668,14.848400,1891800
2015-07-16,17.186666,17.290001,17.133333,17.290001,15.033901,2045400
2015-07-17,17.240000,17.299999,17.156668,17.280001,15.025203,1560600
2015-07-20,17.263332,17.336666,17.209999,17.250000,14.999115,1411500
2015-07-21,17.250000,17.270000,17.026667,17.070000,14.842603,2216400
2015-07-22,16.990000,17.260000,16.990000,17.243334,14.993321,2736600
2015-07-23,16.963333,17.406668,16.953333,17.176666,14.935349,2195100
2015-07-24,17.216667,17.473333,17.206667,17.296667,15.039691,1991400
2015-07-27,17.253332,17.299999,17.026667,17.056667,14.831011,2822400
2015-07-28,17.103333,17.223333,16.820000,16.879999,14.677392,4162500
2015-07-29,16.860001,17.076668,16.256666,16.996668,14.778841,2286600
2015-07-30,16.963333,17.063334,16.910000,16.996668,14.778841,3338400
2015-07-31,17.193333,17.209999,16.930000,17.010000,14.790431,3163500
2015-08-03,16.896667,17.010000,16.896667,16.996668,14.778841,2769900
2015-08-04,17.033333,17.200001,16.976667,17.126667,14.891874,6825300
2015-08-05,17.193333,17.516666,17.150000,17.490000,15.207800,3986100
2015-08-06,17.573334,17.833332,17.450001,17.593332,15.297650,4526100
2015-08-07,17.510000,17.666668,17.486668,17.643333,15.341124,3033900
2015-08-10,17.780001,17.983334,17.696667,17.850000,15.520823,2677500
2015-08-11,17.773333,17.836666,17.646667,17.770000,15.451260,2508600
2015-08-12,17.586666,17.719999,17.336666,17.680000,15.373007,2465100
2015-08-13,17.693333,17.993334,17.646667,17.876667,15.544011,2440800
2015-08-14,17.876667,18.116667,17.816668,18.086666,15.726609,2537400
2015-08-17,18.016666,18.133333,17.850000,18.056667,15.700516,2827500
2015-08-18,18.093332,18.226667,18.020000,18.103333,15.741098,2626800
2015-08-19,18.020000,18.086666,17.860001,18.010000,15.659943,4240500
2015-08-20,17.820000,17.906668,17.686666,17.686666,15.378799,3753900
2015-08-21,17.549999,17.683332,17.123333,17.183332,14.941144,12306000
2015-08-24,16.360001,17.156668,15.983333,16.546667,14.387563,7349400
2015-08-25,16.959999,17.036667,16.280001,16.280001,14.155688,10006800
2015-08-26,16.709999,16.830000,16.066668,16.563334,14.402048,17340000
2015-08-27,16.746668,17.103333,16.746668,17.100000,14.868687,5383800
2015-08-28,17.036667,17.180000,17.003332,17.163334,14.923755,3828000
2015-08-31,17.043333,17.183332,17.003332,17.063334,14.836807,4213200
2015-09-01,16.696667,16.879999,16.606667,16.673332,14.497694,4813500
2015-09-02,16.876667,16.946667,16.693333,16.926666,14.717971,2864400
2015-09-03,16.996668,17.250000,16.956667,17.049999,14.825213,2300400
2015-09-04,16.896667,16.953333,16.680000,16.766666,14.578853,2308200
2015-09-08,17.020000,17.326668,16.986668,17.320000,15.059978,2464200
2015-09-09,17.469999,17.493334,16.936666,16.983334,14.838637,3019200
2015-09-10,16.963333,17.183332,16.846666,17.110001,14.949308,2159100
2015-09-11,17.059999,17.253332,16.969999,17.250000,15.071631,1654500
2015-09-14,17.253332,17.273333,17.083332,17.123333,14.960957,2660400
2015-09-15,17.240000,17.333332,17.146667,17.243334,15.065805,2799300
2015-09-16,17.163334,17.303333,17.083332,17.280001,15.097843,3104700
2015-09-17,17.280001,17.393333,16.946667,16.983334,14.838637,3855300
2015-09-18,16.716667,16.883333,16.629999,16.823334,14.698841,5665500
2015-09-21,16.953333,17.070000,16.883333,17.056667,14.902712,3173400
2015-09-22,16.830000,17.016666,16.813334,17.013332,14.864848,3139200
2015-09-23,17.000000,17.366667,16.993334,17.326668,15.138617,2971500
2015-09-24,17.203333,17.406668,17.139999,17.313334,15.126959,4536000
2015-09-25,17.483334,18.000000,17.320000,17.826668,15.575476,3211500
2015-09-28,17.766666,17.806667,17.333332,17.340000,15.150263,3086100
2015-09-29,17.343332,17.410000,17.139999,17.270000,15.089104,3955200
2015-09-30,17.476667,17.813334,17.376667,17.776667,15.531789,3933000
2015-10-01,17.820000,17.856667,17.326668,17.540001,15.325006,3799800
2015-10-02,17.223333,17.546667,16.993334,17.543333,15.327919,2479500
2015-10-05,17.703333,17.900000,17.620001,17.883333,15.624982,1953900
2015-10-06,17.863333,17.870001,17.639999,17.793333,15.546350,2415300
2015-10-07,17.916668,17.996668,17.610001,17.753332,15.511398,2649300
2015-10-08,17.719999,17.959999,17.583332,17.926666,15.662847,2269500
2015-10-09,17.940001,17.996668,17.623333,17.696667,15.461886,1609200
2015-10-12,17.726667,18.093332,17.613333,18.043333,15.764779,1990200
2015-10-13,17.936666,18.120001,17.740000,17.870001,15.613337,3473100
2015-10-14,17.920000,18.066668,17.740000,17.889999,15.630807,2178000
2015-10-15,17.940001,18.313334,17.900000,18.303333,15.991940,2736000
2015-10-16,18.333332,18.396667,18.180000,18.323334,16.009422,2682600
2015-10-19,18.256666,18.486668,18.250000,18.480000,16.146307,2281200
2015-10-20,18.463333,18.673332,18.450001,18.610001,16.259886,1820100
2015-10-21,18.683332,18.726667,18.413334,18.420000,16.093882,3145500
2015-10-22,18.443333,19.790001,18.443333,19.700001,17.212238,4933800
2015-10-23,19.706667,19.966667,19.283333,19.573334,17.101566,5422800
2015-10-26,19.643333,19.803333,19.323334,19.466667,17.008375,3831000
2015-10-27,19.386667,19.666668,19.243334,19.650000,17.168550,4195200
2015-10-28,19.656668,19.799999,19.613333,19.760000,17.264660,3257400
2015-10-29,19.673332,19.783333,19.586666,19.740000,17.247185,3006600
2015-10-30,19.750000,19.799999,19.233334,19.296667,16.859838,3205200
2015-11-02,19.416668,19.893333,19.343332,19.889999,17.378244,4860300
2015-11-03,19.926666,19.993334,19.719999,19.766666,17.270483,2364300
2015-11-04,19.750000,19.833332,19.336666,19.386667,16.938473,4075800
2015-11-05,19.383333,19.643333,19.356667,19.540001,17.072439,2316600
2015-11-06,19.563334,19.783333,19.309999,19.413334,16.961779,3535200
2015-11-09,19.370001,19.396667,19.153334,19.226667,16.798674,2895600
2015-11-10,19.156668,19.536667,19.080000,19.523333,17.057878,3939300
2015-11-11,19.496668,19.709999,19.273333,19.496668,17.034580,2327700
2015-11-12,19.323334,19.440001,19.233334,19.236668,16.807417,2866800
2015-11-13,19.113333,19.373333,18.756666,18.863333,16.481228,4837500
2015-11-16,18.803333,19.093332,18.730000,19.080000,16.670523,3641100
2015-11-17,19.040001,19.313334,19.003332,19.186666,16.763729,4206300
2015-11-18,19.196667,19.576668,19.153334,19.563334,17.092829,4206600
2015-11-19,19.426666,19.826668,19.426666,19.786667,17.287962,3677100
2015-11-20,19.786667,20.016666,19.766666,19.990000,17.465611,8363400
2015-11-23,19.930000,20.000000,19.713333,19.743334,17.250093,3560100
2015-11-24,19.540001,19.603333,19.340000,19.496668,17.034580,3699300
2015-11-25,19.496668,19.593332,19.443333,19.483334,17.022938,1516500
2015-11-27,19.540001,19.636667,19.403334,19.623333,17.145254,717000
2015-11-30,19.646667,19.663334,19.406668,19.540001,17.072439,2960400
2015-12-01,19.629999,19.730000,19.433332,19.573334,17.101566,2675400
2015-12-02,19.643333,19.676666,19.446667,19.503332,17.040405,2538900
2015-12-03,19.570000,19.570000,18.763332,18.993334,16.594812,4101600
2015-12-04,18.993334,19.696667,18.986668,19.646667,17.165640,2845200
2015-12-07,19.566668,19.646667,19.103333,19.426666,16.973415,2596200
2015-12-08,19.013332,19.366667,18.920000,19.306667,16.868572,4361400
2015-12-09,19.356667,19.376667,18.743334,18.820000,16.443361,3205200
2015-12-10,18.753332,18.853333,18.580000,18.653334,16.370230,3421200
2015-12-11,18.370001,18.556667,18.206667,18.286667,16.048447,4854900
2015-12-14,18.270000,18.706667,18.266666,18.693333,16.405333,4894800
2015-12-15,18.853333,19.070000,18.846666,18.923332,16.607183,3541200
2015-12-16,19.033333,19.096666,18.730000,18.963333,16.642292,3763500
2015-12-17,18.936666,19.129999,18.613333,18.693333,16.405333,2598900
2015-12-18,18.683332,18.719999,18.536667,18.643333,16.361460,6852000
2015-12-21,18.830000,19.090000,18.663334,18.823334,16.519421,2729100
2015-12-22,18.950001,19.376667,18.753332,19.336666,16.969921,4353000
2015-12-23,19.446667,19.486668,19.276667,19.326668,16.961151,2803800
2015-12-24,19.350000,19.389999,19.246668,19.330000,16.964079,1104000
2015-12-28,19.343332,19.733334,19.266666,19.703333,17.291718,3839100
2015-12-29,19.846666,20.036667,19.726667,19.793333,17.370701,3028200
2015-12-30,19.763332,19.983334,19.586666,19.673332,17.265390,2229900
2015-12-31,19.590000,19.686666,19.389999,19.389999,17.016731,2423700
2016-01-04,18.966667,19.049999,18.670000,18.846666,16.539904,3898200
2016-01-05,18.863333,19.176666,18.840000,19.133333,16.791479,3772200
2016-01-06,18.896667,19.246668,18.806667,19.076668,16.741749,2243700
2016-01-07,18.790001,19.293333,18.773333,19.033333,16.703722,8526600
2016-01-08,19.156668,19.170000,18.573334,18.603333,16.326344,4118700
